index,value,variable,has_issue,issue_type,Réponse correcte
NA,Travail agricol /// instances: 1,mssc_4_dep_6M_autre,TRUE,'other' response. may need recoding.,
NA,Travaux agricoles comme temporaire /// instances: 1,mssc_4_dep_6M_autre,TRUE,'other' response. may need recoding.,
NA,Travaux de champêtre 4500 /// instances: 1,mssc_4_dep_6M_autre,TRUE,'other' response. may need recoding.,
NA,Un quat de malheur  /// instances: 1,mssc_4_dep_6M_autre,TRUE,'other' response. may need recoding.,
NA,Une part pour les mombres de la famille /// instances: 1,mssc_4_dep_6M_autre,TRUE,'other' response. may need recoding.,
NA,Uoi /// instances: 1,mssc_4_dep_6M_autre,TRUE,'other' response. may need recoding.,
NA,Urgence /// instances: 1,mssc_4_dep_6M_autre,TRUE,'other' response. may need recoding.,
NA,Vente de fagots pour payer le frais scolaire /// instances: 1,mssc_4_dep_6M_autre,TRUE,'other' response. may need recoding.,
NA,Vente des produits d'agricol  /// instances: 1,mssc_4_dep_6M_autre,TRUE,'other' response. may need recoding.,
NA,Vêtements  150000f /// instances: 1,mssc_4_dep_6M_autre,TRUE,'other' response. may need recoding.,
NA,Vêtements  pour la fête  50000 /// instances: 1,mssc_4_dep_6M_autre,TRUE,'other' response. may need recoding.,
NA,"Vêtements 8000
Médicament 2500 /// instances: 1",mssc_4_dep_6M_autre,TRUE,'other' response. may need recoding.,
NA,Veuve avec les enfants en charge /// instances: 1,mssc_4_dep_6M_autre,TRUE,'other' response. may need recoding.,
NA,Visiteurs /// instances: 1,mssc_4_dep_6M_autre,TRUE,'other' response. may need recoding.,
NA,Voyage 5000 /// instances: 1,mssc_4_dep_6M_autre,TRUE,'other' response. may need recoding.,
NA,Voyage retour kentzo RCA /// instances: 1,mssc_4_dep_6M_autre,TRUE,'other' response. may need recoding.,
NA,Vraiment ma situation est très difficile souvent 3000 /// instances: 1,mssc_4_dep_6M_autre,TRUE,'other' response. may need recoding.,
NA,Vraiment manque d’argent total /// instances: 1,mssc_4_dep_6M_autre,TRUE,'other' response. may need recoding.,
NA,Vraiment merci de venir dans notre village pour demandé nos bésoins. /// instances: 1,mssc_4_dep_6M_autre,TRUE,'other' response. may need recoding.,
NA,Y'a n'a mais c'est très coutumière /// instances: 1,mssc_4_dep_6M_autre,TRUE,'other' response. may need recoding.,
NA,Y'a pas /// instances: 3,mssc_4_dep_6M_autre,TRUE,'other' response. may need recoding.,
NA,Y'a rien que la santé qui nous dépense trop /// instances: 1,mssc_4_dep_6M_autre,TRUE,'other' response. may need recoding.,
NA,Y'a trop de dépenses que j'ignore /// instances: 1,mssc_4_dep_6M_autre,TRUE,'other' response. may need recoding.,
NA,y a n'a pas /// instances: 1,mssc_4_dep_6M_autre,TRUE,'other' response. may need recoding.,
NA,Y a pas /// instances: 2,mssc_4_dep_6M_autre,TRUE,'other' response. may need recoding.,
NA,Y a rien /// instances: 1,mssc_4_dep_6M_autre,TRUE,'other' response. may need recoding.,
NA,Ya rien du tout /// instances: 1,mssc_4_dep_6M_autre,TRUE,'other' response. may need recoding.,
NA,Ygene corporellee /// instances: 1,mssc_4_dep_6M_autre,TRUE,'other' response. may need recoding.,
NA,Z 2 /// instances: 1,mssc_4_dep_6M_autre,TRUE,'other' response. may need recoding.,
NA,Zero /// instances: 17,mssc_4_dep_6M_autre,TRUE,'other' response. may need recoding.,
NA,Zéro /// instances: 56,mssc_4_dep_6M_autre,TRUE,'other' response. may need recoding.,
NA,Zoukoutougla  2 /// instances: 1,mssc_4_dep_6M_autre,TRUE,'other' response. may need recoding.,
NA, Maison en tôle /// instances: 1,nfi_2_1_type_abri_autre,TRUE,'other' response. may need recoding.,
NA,?? on paille /// instances: 2,nfi_2_1_type_abri_autre,TRUE,'other' response. may need recoding.,
NA,A long terme avec tôle /// instances: 1,nfi_2_1_type_abri_autre,TRUE,'other' response. may need recoding.,
NA,Abri à long terme avec tôle /// instances: 3,nfi_2_1_type_abri_autre,TRUE,'other' response. may need recoding.,
NA,Abri à long terme en tôle /// instances: 1,nfi_2_1_type_abri_autre,TRUE,'other' response. may need recoding.,
NA,Abri a moitiée detruit /// instances: 1,nfi_2_1_type_abri_autre,TRUE,'other' response. may need recoding.,
NA,Abri en bambou /// instances: 1,nfi_2_1_type_abri_autre,TRUE,'other' response. may need recoding.,
NA,Abri en bois /// instances: 7,nfi_2_1_type_abri_autre,TRUE,'other' response. may need recoding.,
NA,Abri en bois avec paille /// instances: 1,nfi_2_1_type_abri_autre,TRUE,'other' response. may need recoding.,
NA,Abri en bois et en paille /// instances: 1,nfi_2_1_type_abri_autre,TRUE,'other' response. may need recoding.,
NA,Abri en bois et en paille. /// instances: 1,nfi_2_1_type_abri_autre,TRUE,'other' response. may need recoding.,
NA,Abri en bois. /// instances: 1,nfi_2_1_type_abri_autre,TRUE,'other' response. may need recoding.,
NA,Abri en fabriquer en planches. /// instances: 1,nfi_2_1_type_abri_autre,TRUE,'other' response. may need recoding.,
NA,Abri en paille  /// instances: 1,nfi_2_1_type_abri_autre,TRUE,'other' response. may need recoding.,
NA,Abri en planches /// instances: 2,nfi_2_1_type_abri_autre,TRUE,'other' response. may need recoding.,
NA,Abri en tôle /// instances: 2,nfi_2_1_type_abri_autre,TRUE,'other' response. may need recoding.,
NA,Abri en tôle inachevé /// instances: 1,nfi_2_1_type_abri_autre,TRUE,'other' response. may need recoding.,
NA,Abri en tôle long terme /// instances: 1,nfi_2_1_type_abri_autre,TRUE,'other' response. may need recoding.,
NA,Abri en tôle usé /// instances: 1,nfi_2_1_type_abri_autre,TRUE,'other' response. may need recoding.,
NA,Abri inachevé /// instances: 1,nfi_2_1_type_abri_autre,TRUE,'other' response. may need recoding.,
NA,Abri.en.tole.fabrique.avec.des.bois /// instances: 1,nfi_2_1_type_abri_autre,TRUE,'other' response. may need recoding.,
NA,Abris à long terme avec tôle /// instances: 1,nfi_2_1_type_abri_autre,TRUE,'other' response. may need recoding.,
NA,Abris construite avec brique simple /// instances: 1,nfi_2_1_type_abri_autre,TRUE,'other' response. may need recoding.,
NA,Abris d'urgence construit par les ONG /// instances: 1,nfi_2_1_type_abri_autre,TRUE,'other' response. may need recoding.,
NA,Abris en bois avec du paille /// instances: 2,nfi_2_1_type_abri_autre,TRUE,'other' response. may need recoding.,
NA,Abris en tôle  /// instances: 1,nfi_2_1_type_abri_autre,TRUE,'other' response. may need recoding.,
NA,b riques non cuite /// instances: 5,nfi_2_1_type_abri_autre,TRUE,'other' response. may need recoding.,
NA,brique non cuite /// instances: 4,nfi_2_1_type_abri_autre,TRUE,'other' response. may need recoding.,
NA,Brique non cuite /// instances: 1,nfi_2_1_type_abri_autre,TRUE,'other' response. may need recoding.,
NA,brique simple /// instances: 1,nfi_2_1_type_abri_autre,TRUE,'other' response. may need recoding.,
NA,Briques non cuite /// instances: 1,nfi_2_1_type_abri_autre,TRUE,'other' response. may need recoding.,
NA,C'est une abris en bois /// instances: 1,nfi_2_1_type_abri_autre,TRUE,'other' response. may need recoding.,
NA,Case ronde /// instances: 2,nfi_2_1_type_abri_autre,TRUE,'other' response. may need recoding.,
NA,Construction de maison en bois /// instances: 1,nfi_2_1_type_abri_autre,TRUE,'other' response. may need recoding.,
NA,En tôle /// instances: 2,nfi_2_1_type_abri_autre,TRUE,'other' response. may need recoding.,
NA,"En tôle
 /// instances: 1",nfi_2_1_type_abri_autre,TRUE,'other' response. may need recoding.,
NA,Habitat a long terme avec tolet /// instances: 1,nfi_2_1_type_abri_autre,TRUE,'other' response. may need recoding.,
NA,Habitat à long terme en paille en état de ruine /// instances: 1,nfi_2_1_type_abri_autre,TRUE,'other' response. may need recoding.,
NA,Habitat a long terme en tôle /// instances: 1,nfi_2_1_type_abri_autre,TRUE,'other' response. may need recoding.,
NA,Habitat a long terme en tôle  /// instances: 1,nfi_2_1_type_abri_autre,TRUE,'other' response. may need recoding.,
NA,Habitat en bois et en Paille /// instances: 8,nfi_2_1_type_abri_autre,TRUE,'other' response. may need recoding.,
NA,Habitat en long terme en paille. mais en état de destructions /// instances: 1,nfi_2_1_type_abri_autre,TRUE,'other' response. may need recoding.,
NA,Hangar /// instances: 1,nfi_2_1_type_abri_autre,TRUE,'other' response. may need recoding.,
NA,Hute /// instances: 5,nfi_2_1_type_abri_autre,TRUE,'other' response. may need recoding.,
NA,La maison n'est pas en bon état. /// instances: 1,nfi_2_1_type_abri_autre,TRUE,'other' response. may need recoding.,
NA,La maison n'est pas en bonne état /// instances: 1,nfi_2_1_type_abri_autre,TRUE,'other' response. may need recoding.,
NA,Long terme avec tôle /// instances: 6,nfi_2_1_type_abri_autre,TRUE,'other' response. may need recoding.,
NA,Madison construite en briques simple /// instances: 1,nfi_2_1_type_abri_autre,TRUE,'other' response. may need recoding.,
NA,Maison à bois /// instances: 1,nfi_2_1_type_abri_autre,TRUE,'other' response. may need recoding.,
NA,Maison à bois en paille /// instances: 3,nfi_2_1_type_abri_autre,TRUE,'other' response. may need recoding.,
NA,Maison a long terme avec tôle /// instances: 1,nfi_2_1_type_abri_autre,TRUE,'other' response. may need recoding.,
NA,Maison à long terme et en Babou /// instances: 1,nfi_2_1_type_abri_autre,TRUE,'other' response. may need recoding.,
NA,Maison à un autre qualité de paille en feuilles de palme /// instances: 1,nfi_2_1_type_abri_autre,TRUE,'other' response. may need recoding.,
NA,Maison abandonnée avec toiture /// instances: 1,nfi_2_1_type_abri_autre,TRUE,'other' response. may need recoding.,
NA,Maison appartenant à un musulman qui a fuit le pays suite événements politiques groupes armées. /// instances: 1,nfi_2_1_type_abri_autre,TRUE,'other' response. may need recoding.,
NA,Maison avec tôle... /// instances: 1,nfi_2_1_type_abri_autre,TRUE,'other' response. may need recoding.,
NA,"Maison construite avec brique simple
 /// instances: 1",nfi_2_1_type_abri_autre,TRUE,'other' response. may need recoding.,
NA,Maison construite avec briques non cuite /// instances: 1,nfi_2_1_type_abri_autre,TRUE,'other' response. may need recoding.,
NA,Maison construite avec briques simple /// instances: 2,nfi_2_1_type_abri_autre,TRUE,'other' response. may need recoding.,
NA,Maison construite avec les briques simple /// instances: 1,nfi_2_1_type_abri_autre,TRUE,'other' response. may need recoding.,
NA,Maison construite en brique avec avec tole /// instances: 1,nfi_2_1_type_abri_autre,TRUE,'other' response. may need recoding.,
NA,Maison construite en briques mais à moitié détruit /// instances: 1,nfi_2_1_type_abri_autre,TRUE,'other' response. may need recoding.,
NA,Maison construite en briques toiture en tôle /// instances: 1,nfi_2_1_type_abri_autre,TRUE,'other' response. may need recoding.,
NA,Maison construite en planches et paille. /// instances: 1,nfi_2_1_type_abri_autre,TRUE,'other' response. may need recoding.,
NA,Maison d' urgence en bache /// instances: 1,nfi_2_1_type_abri_autre,TRUE,'other' response. may need recoding.,
NA,Maison de bambou /// instances: 4,nfi_2_1_type_abri_autre,TRUE,'other' response. may need recoding.,
NA,Maison de brique couverte de paille /// instances: 2,nfi_2_1_type_abri_autre,TRUE,'other' response. may need recoding.,
NA,Maison de gargote /// instances: 1,nfi_2_1_type_abri_autre,TRUE,'other' response. may need recoding.,
NA,Maison de paille de bambou /// instances: 1,nfi_2_1_type_abri_autre,TRUE,'other' response. may need recoding.,
NA,Maison Detruit mais habitable /// instances: 1,nfi_2_1_type_abri_autre,TRUE,'other' response. may need recoding.,
NA,Maison en bambou /// instances: 7,nfi_2_1_type_abri_autre,TRUE,'other' response. may need recoding.,
NA,Maison en bambou et bois /// instances: 2,nfi_2_1_type_abri_autre,TRUE,'other' response. may need recoding.,
NA,Maison en bambou et en bois /// instances: 1,nfi_2_1_type_abri_autre,TRUE,'other' response. may need recoding.,
NA,Maison en bois /// instances: 11,nfi_2_1_type_abri_autre,TRUE,'other' response. may need recoding.,
NA,Maison en bois avec tôle /// instances: 1,nfi_2_1_type_abri_autre,TRUE,'other' response. may need recoding.,
NA,Maison en bois couverte en paille. /// instances: 1,nfi_2_1_type_abri_autre,TRUE,'other' response. may need recoding.,
NA,Maison en bois et bambou /// instances: 1,nfi_2_1_type_abri_autre,TRUE,'other' response. may need recoding.,
NA,Maison en bois et paille /// instances: 1,nfi_2_1_type_abri_autre,TRUE,'other' response. may need recoding.,
NA,Maison en bois toiture en bambou /// instances: 4,nfi_2_1_type_abri_autre,TRUE,'other' response. may need recoding.,
NA,Maison en bois toiture en en paille /// instances: 1,nfi_2_1_type_abri_autre,TRUE,'other' response. may need recoding.,
NA,Maison en bois toiture en tôle /// instances: 2,nfi_2_1_type_abri_autre,TRUE,'other' response. may need recoding.,
NA,Maison en Bois toiture en tôle /// instances: 1,nfi_2_1_type_abri_autre,TRUE,'other' response. may need recoding.,
NA,Maison en bois toiture paille /// instances: 1,nfi_2_1_type_abri_autre,TRUE,'other' response. may need recoding.,
NA,Maison en bois toituree en paille /// instances: 1,nfi_2_1_type_abri_autre,TRUE,'other' response. may need recoding.,
NA,Maison en bois. /// instances: 2,nfi_2_1_type_abri_autre,TRUE,'other' response. may need recoding.,
NA,Maison en boiset en paille /// instances: 1,nfi_2_1_type_abri_autre,TRUE,'other' response. may need recoding.,
NA,Maison en brique bien entaulee /// instances: 1,nfi_2_1_type_abri_autre,TRUE,'other' response. may need recoding.,
NA,Maison en brique couverte de paille /// instances: 1,nfi_2_1_type_abri_autre,TRUE,'other' response. may need recoding.,
NA,Maison en brique et la toiture en tole /// instances: 1,nfi_2_1_type_abri_autre,TRUE,'other' response. may need recoding.,
NA,Maison en brique et taule /// instances: 1,nfi_2_1_type_abri_autre,TRUE,'other' response. may need recoding.,
NA,Maison en brique non cuite et en tôle /// instances: 1,nfi_2_1_type_abri_autre,TRUE,'other' response. may need recoding.,
NA,Maison en briques non cuit et en tôle /// instances: 1,nfi_2_1_type_abri_autre,TRUE,'other' response. may need recoding.,
NA,Maison en briques non cuite avec toiture /// instances: 3,nfi_2_1_type_abri_autre,TRUE,'other' response. may need recoding.,
NA,Maison en briques non cuite avec toiture en tôle /// instances: 1,nfi_2_1_type_abri_autre,TRUE,'other' response. may need recoding.,
NA,Maison en briques non cuite avec tôle /// instances: 1,nfi_2_1_type_abri_autre,TRUE,'other' response. may need recoding.,
NA,Maison en briques non cuite. /// instances: 1,nfi_2_1_type_abri_autre,TRUE,'other' response. may need recoding.,
NA,Maison en dur (Brique non cuite) /// instances: 1,nfi_2_1_type_abri_autre,TRUE,'other' response. may need recoding.,
NA,Maison en dur (brique non cuite)  /// instances: 1,nfi_2_1_type_abri_autre,TRUE,'other' response. may need recoding.,
NA,Maison en dur (en brique non cuite) /// instances: 1,nfi_2_1_type_abri_autre,TRUE,'other' response. may need recoding.,
NA,Maison en dur brique non cuite /// instances: 1,nfi_2_1_type_abri_autre,TRUE,'other' response. may need recoding.,
NA,Maison en gargote (en paille et bois) /// instances: 1,nfi_2_1_type_abri_autre,TRUE,'other' response. may need recoding.,
NA,Maison en paille /// instances: 2,nfi_2_1_type_abri_autre,TRUE,'other' response. may need recoding.,
NA,Maison en paille seulement /// instances: 1,nfi_2_1_type_abri_autre,TRUE,'other' response. may need recoding.,
NA,Maison en paille traditionnelle /// instances: 1,nfi_2_1_type_abri_autre,TRUE,'other' response. may need recoding.,
NA,Maison en planche /// instances: 1,nfi_2_1_type_abri_autre,TRUE,'other' response. may need recoding.,
NA,Maison en planche avec paille /// instances: 1,nfi_2_1_type_abri_autre,TRUE,'other' response. may need recoding.,
NA,Maison en planches /// instances: 2,nfi_2_1_type_abri_autre,TRUE,'other' response. may need recoding.,
NA,Maison en planches. /// instances: 1,nfi_2_1_type_abri_autre,TRUE,'other' response. may need recoding.,
NA,Maison en terre battue avec tôle /// instances: 2,nfi_2_1_type_abri_autre,TRUE,'other' response. may need recoding.,
NA,Maison en terre battue avec tôle  /// instances: 1,nfi_2_1_type_abri_autre,TRUE,'other' response. may need recoding.,
NA,Maison en terre battue et tôle (construit par NRC) /// instances: 1,nfi_2_1_type_abri_autre,TRUE,'other' response. may need recoding.,
NA,Maison en toile /// instances: 2,nfi_2_1_type_abri_autre,TRUE,'other' response. may need recoding.,
NA,Maison en toile brique /// instances: 1,nfi_2_1_type_abri_autre,TRUE,'other' response. may need recoding.,
NA,Maison en toiture en tôle /// instances: 1,nfi_2_1_type_abri_autre,TRUE,'other' response. may need recoding.,
NA,Maison en toiture faite en briques non cuite /// instances: 1,nfi_2_1_type_abri_autre,TRUE,'other' response. may need recoding.,
NA,Maison en tole /// instances: 4,nfi_2_1_type_abri_autre,TRUE,'other' response. may need recoding.,
NA,Maison en tôle /// instances: 22,nfi_2_1_type_abri_autre,TRUE,'other' response. may need recoding.,
NA,Maison en tôle à longue terme /// instances: 1,nfi_2_1_type_abri_autre,TRUE,'other' response. may need recoding.,
NA,Maison en tole avec des briques /// instances: 2,nfi_2_1_type_abri_autre,TRUE,'other' response. may need recoding.,
NA,"Maison en tôle, sans ciment /// instances: 1",nfi_2_1_type_abri_autre,TRUE,'other' response. may need recoding.,
NA,Maison fabriqué en briques avec toles /// instances: 1,nfi_2_1_type_abri_autre,TRUE,'other' response. may need recoding.,
